Fri Dec  9 10:56:02 2022    async

         1084106 function calls (1058191 primitive calls) in 43.945 seconds

   Ordered by: cumulative time, internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        8    0.000    0.000    0.017    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\offsetbox.py:836(draw)
      401    0.000    0.000    0.017    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\utils\indexed_list.py:42(append)
1171/1170    0.003    0.000    0.017    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1122(get_points)
        2    0.000    0.000    0.017    0.008 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:354(write)
     1555    0.001    0.000    0.017    0.000 <__array_function__ internals>:177(amin)
      504    0.004    0.000    0.017    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:548(_bind_draw_path_function)
       10    0.000    0.000    0.017    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\format\number.py:149(apply)
       10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\format\number.py:35(apply)
     1205    0.002    0.000    0.016    0.000 <__array_function__ internals>:177(all)
        1    0.000    0.000    0.016    0.016 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\Image.py:311(preinit)
       10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:990(apply)
      677    0.003    0.000    0.016    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:275(_get_layout_cache_key)
      681    0.001    0.000    0.016    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2012(rotate_deg)
       48    0.001    0.000    0.016    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\multiprocessing\reduction.py:58(dump)
       10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:1146(_quantize_value)
       21    0.000    0.000    0.016    0.001 <frozen importlib._bootstrap>:901(_find_spec)
       10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:1133(_format_int)
       92    0.016    0.000    0.016    0.000 {built-in method nt.stat}
       10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\babel\numbers.py:327(get_group_symbol)
       20    0.000    0.000    0.016    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\babel\core.py:543(number_symbols)
       86    0.001    0.000    0.016    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_reader.py:113(parse)
       20    0.000    0.000    0.016    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\babel\core.py:360(_data)
    11/10    0.000    0.000    0.016    0.002 C:\Users\anony\Balaba\venv\lib\site-packages\babel\localedata.py:98(load)
     1108    0.003    0.000    0.016    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
     1564    0.001    0.000    0.015    0.000 <__array_function__ internals>:177(amax)
       21    0.000    0.000    0.015    0.001 <frozen importlib._bootstrap_external>:1415(find_spec)
       21    0.002    0.000    0.015    0.001 <frozen importlib._bootstrap_external>:1383(_get_spec)
      600    0.001    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:658(new_gc)
      382    0.000    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1726(__eq__)
     2656    0.006    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\styles\styleable.py:30(__get__)
      458    0.001    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2032(rotate_deg_around)
       62    0.001    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1338(_copy_tick_props)
     1382    0.001    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:184(__ne__)
      616    0.003    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:295(_set_marker)
      804    0.001    0.000    0.015    0.000 <__array_function__ internals>:177(reshape)
      681    0.003    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1996(rotate)
      382    0.001    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2166(__eq__)
     2050    0.009    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:1130(score_family)
      600    0.005    0.000    0.015    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\backend_bases.py:735(__init__)
       49    0.006    0.000    0.014    0.000 {method 'dump' of '_pickle.Pickler' objects}
       19    0.000    0.000    0.014    0.001 <frozen importlib._bootstrap_external>:1036(get_data)
     5781    0.008    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1783(__init__)
     2959    0.012    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:207(set_children)
     2902    0.003    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\colors.py:106(_is_nth_color)
 1634/764    0.003    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:2402(_iter_break_from_left_to_right)
  383/129    0.003    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:46(from_tree)
      357    0.001    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:943(copy)
       39    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1514(find_spec)
       62    0.001    0.000    0.014    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:349(_apply_params)
       48    0.001    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1279(get_minorticklocs)
     4476    0.004    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:405(pchanged)
      476    0.003    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\path.py:99(__init__)
     1555    0.003    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2802(amin)
     1205    0.002    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2406(all)
       51    0.000    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1275(get_majorticklocs)
     6389    0.013    0.000    0.013    0.000 {method 'copy' of 'numpy.ndarray' objects}
       20    0.000    0.000    0.013    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:287(get_stream)
      733    0.008    0.000    0.013    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:149(__init__)
     2767    0.003    0.000    0.012    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\re.py:289(_compile)
     1564    0.002    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:2677(amax)
 2040/502    0.007    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:204(__hash__)
      804    0.002    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:198(reshape)
       79    0.000    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:135(_path_stat)
     3231    0.003    0.000    0.012    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:261(helper)
       72    0.000    0.000    0.012    0.000 <__array_function__ internals>:177(roots)
     2723    0.003    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:242(convert_xunits)
      554    0.002    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:739(_convert_units)
      334    0.001    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:813(from_bounds)
       86    0.000    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:996(get_path)
     3193    0.005    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:64(__set__)
       27    0.012    0.000    0.012    0.000 {built-in method _winapi.CreatePipe}
      952    0.004    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\core\fromnumeric.py:38(_wrapit)
       72    0.002    0.000    0.012    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\numpy\lib\polynomial.py:171(roots)
     5895    0.005    0.000    0.011    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\serialisable.py:160(__iter__)
        9    0.000    0.000    0.011    0.001 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:1092(tostring)
     4756    0.011    0.000    0.011    0.000 {built-in method numpy.array}
       43    0.011    0.000    0.011    0.000 {built-in method io.open}
     6104    0.007    0.000    0.011    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:38(__set__)
        9    0.000    0.000    0.011    0.001 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\xml\etree\ElementTree.py:693(write)
     2741    0.003    0.000    0.011    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\re.py:188(match)
    30143    0.008    0.000    0.011    0.000 {function BoundDictionary.__getitem__ at 0x0000000013B08D30}
        3    0.000    0.000    0.011    0.004 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\workbook\workbook.py:58(__init__)
        2    0.000    0.000    0.011    0.005 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:364(close)
        2    0.000    0.000    0.011    0.005 {method 'close' of 'generator' objects}
     6033    0.011    0.000    0.011    0.000 {built-in method numpy.asarray}
     1701    0.001    0.000    0.011    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1495(convert_units)
  218/212    0.000    0.000    0.011    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:1985(getter)
     2050    0.009    0.000    0.011    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:1188(score_stretch)
      205    0.003    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\xlsx2html\core.py:53(get_border_style_from_cell)
     2213    0.010    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:1730(<dictcomp>)
     2050    0.004    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:1206(score_weight)
  273/261    0.000    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:779(viewLim)
  281/269    0.001    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:765(_unstale_viewLim)
      188    0.010    0.000    0.010    0.000 {method 'draw_glyphs_to_bitmap' of 'matplotlib.ft2font.FT2Font' objects}
     2007    0.002    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\figure.py:46(_stale_figure_callback)
     2140    0.003    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:170(invalidate)
     1172    0.003    0.000    0.010    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:826(get_unitless_position)
      188    0.009    0.000    0.010    0.000 {method 'draw_text_image' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
     8010    0.003    0.000    0.010    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\abc.py:117(__instancecheck__)
   1838/1    0.007    0.000    0.010    0.010 C:\Users\anony\Balaba\venv\lib\site-packages\babel\localedata.py:153(merge)
     4502    0.008    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\cbook\__init__.py:276(process)
     1479    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1796(transform)
      284    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:357(_set_facecolor)
      447    0.005    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:637(translated)
       24    0.002    0.000    0.009    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\os.py:711(copy)
     1701    0.003    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\units.py:56(_is_natively_supported)
        2    0.000    0.000    0.009    0.005 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\legend.py:913(get_tightbbox)
      747    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:341(ymax)
      172    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\lines.py:1135(set_marker)
      253    0.001    0.000    0.009    0.000 <__array_function__ internals>:177(broadcast_arrays)
        1    0.000    0.000    0.009    0.009 C:\Users\anony\Balaba\venv\lib\site-packages\PIL\JpegImagePlugin.py:34(<module>)
      277    0.009    0.000    0.009    0.000 {built-in method _winapi.WaitForSingleObject}
      738    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:331(ymin)
     3231    0.008    0.000    0.009    0.000 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\contextlib.py:86(__init__)
      232    0.000    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:687(_from_any)
     9826    0.009    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:107(__init__)
        2    0.000    0.000    0.009    0.004 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\_writer.py:47(__init__)
        2    0.000    0.000    0.009    0.004 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\reader\excel.py:147(read_workbook)
      712    0.001    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\font_manager.py:721(__eq__)
       90    0.000    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:25(element)
     1536    0.003    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:1862(transform_affine)
     1779    0.002    0.000    0.009    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\descriptors\base.py:160(__set__)
      136    0.008    0.000    0.009    0.000 {method 'draw_markers' of 'matplotlib.backends._backend_agg.RendererAgg' objects}
       24    0.000    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:236(set_clip_path)
        3    0.000    0.000    0.008    0.003 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\zipfile.py:1213(__init__)
        2    0.000    0.000    0.008    0.004 C:\Users\anony\Balaba\venv\lib\site-packages\et_xmlfile\xmlfile.py:76(_write_element)
       17    0.000    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\patches.py:1141(__init__)
        8    0.000    0.000    0.008    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:3349(tick_params)
        1    0.000    0.000    0.008    0.008 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\subprocess.py:1184(wait)
        1    0.000    0.000    0.008    0.008 C:\Users\anony\AppData\Local\Programs\Python\Python39\lib\subprocess.py:1462(_wait)
     2760    0.002    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\artist.py:254(convert_yunits)
      124    0.001    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\text.py:260(update_from)
      699    0.001    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\transforms.py:336(xmax)
       24    0.001    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:2523(get_tick_space)
        1    0.000    0.000    0.008    0.008 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:975(get_template)
        1    0.000    0.000    0.008    0.008 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\environment.py:950(_load_template)
        8    0.000    0.000    0.008    0.001 C:\Users\anony\Balaba\venv\lib\site-packages\openpyxl\worksheet\worksheet.py:96(__init__)
        1    0.000    0.000    0.008    0.008 C:\Users\anony\Balaba\venv\lib\site-packages\jinja2\loaders.py:107(load)
       17    0.000    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_axes.py:596(text)
     1046    0.002    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\markers.py:237(_recache)
       21    0.000    0.000    0.008    0.000 <frozen importlib._bootstrap>:558(module_from_spec)
       60    0.000    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\ticker.py:705(set_locs)
      269    0.002    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:514(update_position)
      304    0.002    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axis.py:453(update_position)
      104    0.001    0.000    0.008    0.000 C:\Users\anony\Balaba\venv\lib\site-packages\matplotlib\axes\_base.py:2457(update_datalim)
      272    0.001    0.000    0.008    0.000 <__array_function__ internals>:177(column_stack)
